node_1,node_2,weight,edge,chunk_id,source
ti,pra,0.14545454545454545,计算,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,llm
ti,temperature index,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ti,wet stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ti,泰山松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ti,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
treatment,compound,0.18181818181818182,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33",proximity
treatment,factor,0.18181818181818182,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33",proximity
treatment,location,0.18181818181818182,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33",proximity
treatment,mechanism,0.18181818181818182,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33",proximity
treatment,misc,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,proximity
treatment,process,0.18181818181818182,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_26,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_33",proximity
vi11,gi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,green-light,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,near-infrared,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,ngrdi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,no-man-machine-radar,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,red-edge1,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,red-light,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,rendvi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,sentinel-2,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,short-wave-red,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,vi3,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi11,vi4,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,gi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,green-light,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,near-infrared,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,ngrdi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,no-man-machine-radar,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,red-edge1,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,red-light,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,rendvi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,sentinel-2,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,short-wave-red,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi3,vi4,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,gi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,green-light,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,near-infrared,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,ngrdi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,no-man-machine-radar,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,red-edge1,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,red-light,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,rendvi,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,sentinel-2,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
vi4,short-wave-red,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_32,proximity
wet stress,temperature index,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,cold stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,dry stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,heat stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,temperature index,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,ti,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,wet stress,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,泰山松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
ws,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_37,proximity
信息扩散模糊数学,diva-gis,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,易暴发流行区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,松材线虫病监测预警体系,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,林业有害生物,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,林业有害生物风险评估,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,生态适生区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,生物位模型bioclim,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,管理系统,0.2727272727272727,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
信息扩散模糊数学,高度危险区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
健康,一阶导数,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_22,proximity
健康,疾病,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_22,proximity
健康,管理系统,0.18181818181818182,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_22,proximity
健康,高光谱数据,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_22,proximity
光谱,卫星,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
光谱,无人机,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
光谱,森林病害,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
光谱,管理系统,0.18181818181818182,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
光谱,高光谱,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
卫星,森林病害,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
卫星,管理系统,0.18181818181818182,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
危害程度及造成的风险,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
危害程度及造成的风险,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,gis 技术,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,危害程度及造成的风险,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,媒介昆虫的情况,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,寄主的感病性,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,平均温度,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,政 治、经济、公民的素质,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,松褐天牛,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,美国白蛾预警技术研究,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,褐幽天牛,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,豫西南松材线虫病监测预警体系,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,风险管理技术体系,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
国白蛾,风险管理措施,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
媒介昆虫,松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_46,proximity
媒介昆虫,疾病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_46,proximity
媒介昆虫,降雨量,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_46,proximity
媒介昆虫的情况,gis 技术,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
媒介昆虫的情况,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
媒介昆虫的情况,危害程度及造成的风险,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
媒介昆虫的情况,政 治、经济、公民的素质,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
媒介昆虫的情况,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
媒介昆虫的情况,风险管理措施,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,gis 技术,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,危害程度及造成的风险,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,媒介昆虫的情况,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,平均温度,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,政 治、经济、公民的素质,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
寄主的感病性,风险管理措施,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,gis 技术,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,危害程度及造成的风险,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,媒介昆虫的情况,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,政 治、经济、公民的素质,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
平均温度,风险管理措施,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
政 治、经济、公民的素质,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
政 治、经济、公民的素质,危害程度及造成的风险,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
政 治、经济、公民的素质,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
无人机,卫星,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
无人机,森林病害,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
无人机,管理系统,0.18181818181818182,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
无人机,高光谱数据,0.14545454545454545,相关,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,llm
无人机高光谱数据获取成本,星载高光谱卫星,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
无人机高光谱数据获取成本,病害大规模爆发,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
无人机高光谱数据获取成本,病害早期识别潜力,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
无人机高光谱数据获取成本,经济成本,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
无人机高光谱数据获取成本,覆盖面积,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
易暴发流行区,松材线虫病,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
易暴发流行区,林业有害生物风险评估,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
易暴发流行区,管理系统,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
易暴发流行区,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
易暴发流行区,高度危险区,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
星载高光谱卫星,病害大规模爆发,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
星载高光谱卫星,病害早期识别潜力,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
星载高光谱卫星,经济成本,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
星载高光谱卫星,覆盖面积,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_36,proximity
松材线虫病,gis 技术,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,中华民族的象征,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,光谱,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
松材线虫病,卫星,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
松材线虫病,危害程度及造成的风险,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,媒介昆虫的情况,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,寄主的感病性,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,平均温度,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,政 治、经济、公民的素质,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,无人机,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
松材线虫病,林业有害生物风险评估,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
松材线虫病,森林病害,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
松材线虫病,泰山森林价值,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,疾病,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
松材线虫病,管理系统,0.5454545454545454,co-occurs in,"ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43",proximity
松材线虫病,美国白蛾,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_43,proximity
松材线虫病,美国白蛾预警技术研究,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,豫西南松材线虫病监测预警体系,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,风险管理技术体系,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,风险管理措施,0.09090909090909091,co-occurs in,4ERGo-1762148839583-泰山松材线虫病、美国白蛾风险分析评估与预警技术研究_申卫星.pdf_44,proximity
松材线虫病,高光谱,0.09090909090909091,co-occurs in,ZGds6-1762148816090-松材线虫病害早期星-机-地遥感诊断光谱特征研究_李霓雯.pdf_28,proximity
